"ogc_fid","rte","dir","rte_desc","dir_desc","type","stop_seq","stop_id","stop_name","jurisdic","zipcode","frequent"
205,8,0,"8-Jackson Park/NE 15th","To Marquam Hill","BUS",50,1293,"NE Dekum & 6th","Portland","97211","True"
206,8,0,"8-Jackson Park/NE 15th","To Marquam Hill","BUS",1300,4044,"NE Multnomah & 11th","Portland","97232","True"
207,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",1050,7751,"SW 6th & W Burnside","Portland","97204","True"
208,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",150,1947,"SW Gaines & 6th","Portland","97239","True"
209,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",200,1949,"SW Gaines & 9th","Portland","97239","True"
210,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",250,1945,"SW Gaines & 11th","Portland","97239","True"
211,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",300,6548,"SW 11th & Gibbs","Portland","97239","True"
212,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",800,7749,"SW 6th & Broadway","Portland","97201","True"
213,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",900,7756,"SW 6th & Clay","Portland","97201","True"
214,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",950,7767,"SW 6th & Main","Portland","97204","True"
215,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",1000,7747,"SW 6th & Alder","Portland","97204","True"
216,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",1100,8886,"NW Everett & 5th","Portland","97209","True"
217,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",850,7773,"SW 6th & Mill","Portland","97201","True"
218,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",50,8455,"SW US Veterans Rd & Bldg #16","Portland","97239","True"
219,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",100,5975,"US Veterans Hospital","Portland","97239","True"
220,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",350,5032,"SW Sam Jackson Pk & US Veterans","Portland","97239","True"
221,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",400,5028,"SW Sam Jackson Pk & OHSU","Portland","97239","True"
222,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",450,5027,"SW Sam Jackson Pk & Campus Dr","Portland","97239","True"
223,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",500,871,"SW Campus Dr & Loading Dock 5","Portland","97239","True"
224,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",550,10176,"700 SW Campus Dr at Doernbecher","Portland","97239","True"
225,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",600,868,"SW Campus Dr & OHSU Garage F","Portland","97239","True"
226,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",700,9861,"SW Terwilliger & Sam Jackson","Portland","97201","True"
227,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",750,7793,"SW 6th & Sheridan","Portland","97201","True"
228,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",1150,1612,"NW Everett & 2nd","Portland","97209","True"
229,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",1300,4042,"NE Multnomah & Grand","Portland","97232","True"
230,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",1350,4055,"NE Multnomah & 9th","Portland","97232","True"
231,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",1400,9305,"NE Multnomah & 11th","Portland","97232","True"
232,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",1450,4047,"NE Multnomah & 13th","Portland","97232","True"
233,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",1500,6842,"NE 16th & Multnomah","Portland","97232","True"
234,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",1550,9342,"NE 15th & Halsey","Portland","97232","True"
235,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",1600,6843,"NE 15th & Broadway","Portland","97232","True"
236,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",1650,6834,"NE 15th & Hancock","Portland","97212","True"
237,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",1700,6815,"NE 15th & Thompson","Portland","97212","True"
238,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",1750,6777,"NE 15th & Brazee","Portland","97212","True"
239,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",1800,6799,"NE 15th & Knott","Portland","97212","True"
240,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",1850,6808,"NE 15th & Siskiyou","Portland","97212","True"
241,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",1900,6785,"NE 15th & Fremont","Portland","97212","True"
242,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",1950,6783,"NE 15th & Failing","Portland","97212","True"
243,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",2000,6801,"NE 15th & Mason","Portland","97211","True"
244,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",2050,6810,"NE 15th & Prescott","Portland","97211","True"
245,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",2100,6787,"NE 15th & Going","Portland","97211","True"
246,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",2150,6773,"NE 15th & Alberta","Portland","97211","True"
247,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",2200,6814,"NE 15th & Sumner","Portland","97211","True"
248,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",2250,6795,"NE 15th & Killingsworth","Portland","97211","True"
249,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",2300,6792,"NE 15th & Jarrett","Portland","97211","True"
250,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",2350,6771,"NE 15th & Ainsworth","Portland","97211","True"
251,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",2400,6790,"NE 15th & Holman","Portland","97211","True"
252,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",2450,6803,"NE 15th & Rosa Parks Way","Portland","97211","True"
253,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",2500,6780,"NE 15th & Dekum","Portland","97211","True"
254,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",2550,1275,"NE Dekum & Claremont","Portland","97211","True"
255,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",2600,1267,"NE Dekum & Durham","Portland","97211","True"
256,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",650,870,"SW Campus Dr & Terwilliger","Portland","97239","True"
257,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",1200,11817,"Rose Quarter Transit Center","Portland","97232","True"
258,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",2650,1292,"NE Dekum & 6th","Portland","97211","True"
259,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",2700,1273,"NE Dekum & M L King","Portland","97211","True"
260,8,1,"8-Jackson Park/NE 15th","To Dekum & M L King Jr Blvd","BUS",1250,9362,"NE Multnomah & 3rd","Portland","97232","True"
261,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",50,8194,"Gateway TC (Drop off only stop)","Portland","97220","True"
262,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",100,10860,"Gateway Transit Center","Portland","97220","True"
263,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",150,4287,"10000 Block NE Pacific St","Portland","97220","True"
264,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",200,6517,"NE 102nd & Glisan","Portland","97220","True"
265,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",250,6503,"100 Block NE 102nd","Portland","97220","True"
266,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",300,6511,"SE 102nd & Burnside","Portland","97216","True"
267,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",350,6526,"SE 102nd & Pine","Portland","97216","True"
268,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",400,6529,"SE 102nd & Washington","Portland","97216","True"
269,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",450,11026,"10500 Block SE Cherry Blossom","Portland","97216","True"
270,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",500,11411,"SE 106th & Cherry Blossom","Portland","97216","True"
271,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",550,8917,"10200 Block SE Main","Portland","97216","True"
272,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",600,9211,"SE Main & 100th","Portland","97216","True"
273,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",650,8918,"SE 96th & Main","Portland","97216","True"
274,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",700,8919,"SE 96th & Mall 205 Dr","Portland","97216","True"
275,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",750,8936,"SE 99th & Washington","Portland","97216","True"
276,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",800,5394,"9200 Block SE Stark","Portland","97216","True"
277,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",850,5503,"SE Stark & 90th","Portland","97216","True"
278,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",900,5502,"SE Stark & 88th","Portland","97216","True"
279,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",950,13596,"SE Stark & 85th","Portland","97216","True"
280,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",1000,5499,"SE Stark & 82nd","Portland","97215","True"
281,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",1050,5498,"SE Stark & 80th","Portland","97215","True"
282,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",1100,7898,"SE 76th & Washington","Portland","97215","True"
283,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",1150,7899,"SE 76th & Yamhill","Portland","97215","True"
284,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",1200,6446,"SE Yamhill & 73rd","Portland","97215","True"
285,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",1250,6444,"SE Yamhill & 71st","Portland","97215","True"
286,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",1300,6442,"SE Yamhill & 69th","Portland","97215","True"
287,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",1350,460,"SE Belmont & 68th","Portland","97215","True"
288,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",1400,457,"SE Belmont & 65th","Portland","97215","True"
289,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",1450,454,"SE Belmont & 62nd","Portland","97215","True"
290,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",1500,451,"SE Belmont & 60th","Portland","97215","True"
291,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",1550,449,"SE Belmont & 58th","Portland","97215","True"
292,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",1600,446,"SE Belmont & 55th","Portland","97215","True"
293,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",1650,444,"SE Belmont & 53rd","Portland","97215","True"
294,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",1700,10449,"SE Belmont & 51st","Portland","97215","True"
295,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",1750,440,"SE Belmont & 49th","Portland","97215","True"
296,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",1800,435,"SE Belmont & 46th","Portland","97215","True"
297,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",1850,430,"SE Belmont & 42nd","Portland","97214","True"
298,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",1900,428,"SE Belmont & Cesar Chavez Blvd","Portland","97214","True"
299,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",1950,426,"SE Belmont & 38th","Portland","97214","True"
300,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",2000,423,"SE Belmont & 34th","Portland","97214","True"
301,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",2100,417,"SE Belmont & 30th","Portland","97214","True"
302,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",2200,410,"SE Belmont & 26th","Portland","97214","True"
303,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",2250,7216,"SE 25th & Morrison","Portland","97214","True"
304,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",2300,4023,"SE Morrison & 20th","Portland","97214","True"
305,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",2350,4022,"SE Morrison & 18th","Portland","97214","True"
306,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",2400,4019,"SE Morrison & 16th","Portland","97214","True"
307,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",2450,4016,"SE Morrison & 14th","Portland","97214","True"
308,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",2500,4014,"SE Morrison & 12th","Portland","97214","True"
309,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",2550,4026,"SE Morrison & 9th","Portland","97214","True"
310,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",2800,6158,"SW Washington & 3rd","Portland","97204","True"
311,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",2850,6160,"SW Washington & 5th","Portland","97204","True"
312,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",3100,9708,"SW Morrison & 14th","Portland","97205","True"
313,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",3150,9613,"SW Morrison & 16th","Portland","97205","True"
314,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",3200,9599,"SW Morrison & 17th","Portland","97205","True"
315,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",3250,735,"W Burnside & NW 19th","Portland","97209","True"
316,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",3300,742,"W Burnside & NW 20th Pl","Portland","97209","True"
317,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",3350,747,"W Burnside & NW King","Portland","97210","True"
318,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",3400,755,"W Burnside & NW 23rd","Portland","97210","True"
319,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",3450,7157,"NW 23rd & Flanders","Portland","97210","True"
320,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",3500,7161,"NW 23rd & Irving","Portland","97210","True"
321,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",3550,7163,"NW 23rd & Lovejoy","Portland","97210","True"
322,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",3600,8981,"NW 23rd & Overton","Portland","97210","True"
323,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",3650,9031,"NW 23rd & Raleigh","Portland","97210","True"
324,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",3700,7169,"NW 23rd & Thurman","Portland","97210","False"
325,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",3750,8984,"NW Thurman & 23rd Pl","Portland","97210","False"
326,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",3800,8985,"NW Thurman & 25th","Portland","97210","False"
327,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",3850,5831,"NW Thurman & 26th","Portland","97210","False"
328,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",3900,5835,"NW Thurman & 27th","Portland","97210","False"
329,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",3950,5837,"NW Thurman & 28th","Portland","97210","False"
330,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",4000,5839,"NW Thurman & 29th","Portland","97210","False"
331,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",4050,5841,"NW Thurman & 32nd","Portland","97210","False"
332,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",4100,5843,"NW Thurman & 34th","Portland","97210","False"
333,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",4150,5824,"NW Thurman & Gordon","Portland","97210","False"
334,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",4200,5844,"NW Thurman & 34th","Portland","97210","False"
335,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",4250,5842,"NW Thurman & 32nd","Portland","97210","False"
336,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",4300,5840,"NW Thurman & 29th","Portland","97210","False"
337,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",4350,5836,"NW Thurman & 27th","Portland","97210","False"
338,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",4400,6014,"NW Vaughn & 24th","Portland","97210","False"
339,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",4450,8414,"NW Vaughn & 26th","Portland","97210","False"
340,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",4500,8802,"NW Vaughn & 27th","Portland","97210","False"
341,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",4550,8481,"NW Wardway & Montgomery Pk","Portland","97210","False"
342,15,0,"15-Belmont/NW 23rd","To City Ctr, Montgomery Pk, Thurman or Yeon & 44th","BUS",4600,8808,"2400 Block NW 29th","Portland","97210","False"
