HWYNAME,HWYNUMB,ST_HWY_SFX,RDWY_ID,MLGE_TYP,OVLP_CD,MP,MP_DESC,MP_DISP,LRS_KEY,LRM_KEY,LAT,LONGTD,HRZ_COL_M,CRD_RF_DTM,EFFECTV_DT,GIS_PRC_DT
CENTRAL OREGON,007,00,1,0,0,23.94,MILEPOST 24.00,24.00,000700100S00,00700I00,43.8899383,-120.9578659,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,27.01,MILEPOST 27.00,27.00,000700100S00,00700I00,43.8759372,-120.9007706,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,43,MILEPOST 43.00,43.00,000700100S00,00700I00,43.8119277,-120.5965574,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,44.01,MILEPOST 44.00,44.00,000700100S00,00700I00,43.8067377,-120.577619,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,45.06,MILEPOST 45.00,45.00,000700100S00,00700I00,43.8013342,-120.5579365,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,46,MILEPOST 46.00,46.00,000700100S00,00700I00,43.7964777,-120.5403275,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,92,MILEPOST 92.00,92.00,000700100S00,00700I00,43.5374485,-119.7642165,3,NAD 83,2014,07/14/2015
WARM SPRINGS,053,00,1,0,0,110.96,MILEPOST 111.00,111.00,005300100S00,05300I00,44.7231072,-121.1861801,3,NAD 83,2014,07/14/2015
WARM SPRINGS,053,00,1,0,0,113.98,MILEPOST 114.00,114.00,005300100S00,05300I00,44.6886929,-121.1532449,3,NAD 83,2014,07/14/2015
LAFAYETTE,154,00,1,0,0,4.03,MILEPOST 4.00,4.00,015400100S00,15400I00,45.1551932,-123.1091485,3,NAD 83,2014,07/14/2015
CASCADE HWY SOUTH,160,00,1,0,0,7,MILEPOST 7.00,7.00,016000100S00,16000I00,45.2728337,-122.5696159,3,NAD 83,2014,07/14/2015
OREGON COAST,009,00,1,0,0,157,MILEPOST 157.00,157.00,000900100S00,00900I00,44.4154317,-124.0814992,3,NAD 83,2014,07/14/2015
OREGON COAST,009,00,1,0,0,180.99,MILEPOST 181.00,181.00,000900100S00,00900I00,44.102708,-124.12052,3,NAD 83,2014,07/14/2015
OREGON COAST,009,00,1,0,0,181.98,MILEPOST 182.00,182.00,000900100S00,00900I00,44.0910988,-124.1102229,3,NAD 83,2014,07/14/2015
OREGON COAST,009,00,1,0,0,184.98,MILEPOST 185.00,185.00,000900100S00,00900I00,44.050282,-124.0981206,3,NAD 83,2014,07/14/2015
OREGON COAST,009,00,1,0,0,185.99,MILEPOST 186.00,186.00,000900100S00,00900I00,44.0357647,-124.0997421,3,NAD 83,2014,07/14/2015
OREGON COAST,009,00,1,0,0,194,MILEPOST 194.00,194.00,000900100S00,00900I00,43.9225509,-124.1079694,3,NAD 83,2014,07/14/2015
REDWOOD,025,00,1,0,0,18.98,MILEPOST 19.00,19.00,002500100S00,02500I00,42.2961865,-123.6123457,3,NAD 83,2014,07/14/2015
REDWOOD,025,00,1,0,0,25.94,MILEPOST 26.00,26.00,002500100S00,02500I00,42.2052114,-123.6498983,3,NAD 83,2014,07/14/2015
CARPENTERVILLE,255,00,1,0,0,348.01,MILEPOST 348.00,348.00,025500100S00,25500I00,42.2255245,-124.3499187,3,NAD 83,2014,07/14/2015
ROGUE RIVER LOOP,260,00,1,0,0,2,MILEPOST 2.00,2.00,026000100S00,26000I00,42.4332401,-123.35626,3,NAD 83,2014,07/14/2015
CRESCENT LAKE,429,00,1,0,0,1.02,MILEPOST 1.00,1.00,042900100S00,42900I00,43.5189672,-121.9577443,3,NAD 83,2014,07/14/2015
WARNER,431,00,1,0,0,7.04,MILEPOST 7.00,7.00,043100100S00,43100I00,42.2264213,-120.2509243,3,NAD 83,2014,07/14/2015
WARNER,431,00,1,0,0,29.02,MILEPOST 29.00,29.00,043100100S00,43100I00,42.1768745,-119.8830541,3,NAD 83,2014,07/14/2015
WARNER,431,00,1,0,0,30,MILEPOST 30.00,30.00,043100100S00,43100I00,42.174388,-119.8644914,3,NAD 83,2014,07/14/2015
WOODBURN-ESTACADA,161,00,1,0,0,31,MILEPOST 31.00,31.00,016100100S00,16100I00,45.2608891,-122.338663,3,NAD 83,2014,07/14/2015
NORTH SANTIAM,162,00,1,0,0,29.03,MILEPOST 29.00,29.00,016200100S00,16200I00,44.7575503,-122.4986617,3,NAD 83,2014,07/14/2015
NORTH SANTIAM,162,00,1,0,0,31.98,MILEPOST 32.00,32.00,016200100S00,16200I00,44.7569537,-122.439264,3,NAD 83,2014,07/14/2015
ROGUE RIVER LOOP,260,00,1,0,0,12,MILEPOST 12.00,12.00,026000100S00,26000I00,42.4911411,-123.4738017,3,NAD 83,2014,07/14/2015
LAKE OF THE WOODS,270,00,1,0,0,3,MILEPOST 3.00,3.00,027000100S00,27000I00,42.4263498,-122.7935224,3,NAD 83,2014,07/14/2015
LAKE OF THE WOODS,270,00,1,0,0,20.99,MILEPOST 21.00,21.00,027000100S00,27000I00,42.3935421,-122.4932004,3,NAD 83,2014,07/14/2015
LAKE OF THE WOODS,270,00,1,0,0,22.03,MILEPOST 22.00,22.00,027000100S00,27000I00,42.3895519,-122.4739489,3,NAD 83,2014,07/14/2015
LAKE OF THE WOODS,270,00,1,0,0,34.01,MILEPOST 34.00,34.00,027000100S00,27000I00,42.3897933,-122.2554228,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,78,MILEPOST 78.00,78.00,000400100S00,00400I00,44.7778854,-120.9671448,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,79,MILEPOST 79.00,79.00,000400100S00,00400I00,44.7640692,-120.972891,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,79.99,MILEPOST 80.00,80.00,000400100S00,00400I00,44.7596279,-120.9856111,3,NAD 83,2014,07/14/2015
PACIFIC HIGHWAY WEST,091,00,1,0,0,29,MILEPOST 29.00,29.00,009100100S00,09100I00,45.2441484,-123.0495803,3,NAD 83,2014,07/14/2015
PACIFIC HIGHWAY WEST,091,00,1,0,0,34.01,MILEPOST 34.00,34.00,009100100S00,09100I00,45.2398265,-123.1446658,3,NAD 83,2014,07/14/2015
OREGON COAST,009,00,1,0,0,237.85,MILEPOST 238.00,238.00,000900100S00,00900I00,43.3737229,-124.2130879,3,NAD 83,2014,07/14/2015
OREGON COAST,009,00,1,0,0,238.99,MILEPOST 239.00,239.00,000900100S00,00900I00,43.35749,-124.2129918,3,NAD 83,2014,07/14/2015
MT. HOOD,026,00,1,0,0,43.96,MILEPOST 44.00,44.00,002600100S00,02600I00,45.3311226,-121.9125805,3,NAD 83,2014,07/14/2015
MT. HOOD,026,00,1,0,0,44.98,MILEPOST 45.00,45.00,002600100S00,02600I00,45.3212081,-121.9046253,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,97.06,MILEPOST 97.00,97.00,000700100S00,00700I00,43.5394648,-119.6577839,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,98,MILEPOST 98.00,98.00,000700100S00,00700I00,43.5397981,-119.6390173,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,99.1,MILEPOST 99.00,99.00,000700100S00,00700I00,43.5401891,-119.6170563,3,NAD 83,2014,07/14/2015
SANTIAM,016,00,1,0,0,8,MILEPOST 8.00,8.00,001600100S00,01600I00,44.6106781,-122.9374273,3,NAD 83,2014,07/14/2015
SANTIAM,016,00,1,0,0,83.93,MILEPOST 84.00,84.00,001600100S00,01600I00,44.4196952,-121.7858712,3,NAD 83,2014,07/14/2015
SANTIAM,016,00,1,0,0,84.92,MILEPOST 85.00,85.00,001600100S00,01600I00,44.4183888,-121.7660758,3,NAD 83,2014,07/14/2015
HILLSBORO-SILVERTON,140,00,1,0,0,32.98,MILEPOST 33.00,33.00,014000100S00,14000I00,45.1663308,-122.9467866,3,NAD 83,2014,07/14/2015
HILLSBORO-SILVERTON,140,00,1,0,0,43,MILEPOST 43.00,43.00,014000100S00,14000I00,45.1103185,-122.7859601,3,NAD 83,2014,07/14/2015
SISKIYOU,273,00,1,0,0,9,MILEPOST 9.00,9.00,027300100S00,27300I00,42.0447767,-122.5975189,3,NAD 83,2014,07/14/2015
SISKIYOU,273,00,1,0,0,11,MILEPOST 11.00,11.00,027300100S00,27300I00,42.0265877,-122.5980837,3,NAD 83,2014,07/14/2015
SISKIYOU,273,00,1,0,0,12,MILEPOST 12.00,12.00,027300100S00,27300I00,42.019225,-122.608051,3,NAD 83,2014,07/14/2015
HOOD RIVER,281,00,1,0,0,4.99,MILEPOST 5.00,5.00,028100100S00,28100I00,45.6544631,-121.5490241,3,NAD 83,2014,07/14/2015
SHERARS BRIDGE,290,00,1,0,0,1,MILEPOST 1.00,1.00,029000100S00,29000I00,45.2545477,-121.1569777,3,NAD 83,2014,07/14/2015
SHERARS BRIDGE,290,00,1,0,0,2,MILEPOST 2.00,2.00,029000100S00,29000I00,45.2530016,-121.1364501,3,NAD 83,2014,07/14/2015
SHERARS BRIDGE,290,00,1,0,0,3,MILEPOST 3.00,3.00,029000100S00,29000I00,45.2486585,-121.1168641,3,NAD 83,2014,07/14/2015
SHANIKO-FOSSIL,291,00,1,0,0,9.05,MILEPOST 9.00,9.00,029100100S00,29100I00,44.909708,-120.7017124,3,NAD 83,2014,07/14/2015
SHANIKO-FOSSIL,291,00,1,0,0,10,MILEPOST 10.00,10.00,029100100S00,29100I00,44.9116759,-120.6830206,3,NAD 83,2014,07/14/2015
HISTORIC COLUMBIA RIVER,100,00,1,0,0,71.06,HISTORIC MILEPOST 87.00,87.00,010000100S00,10000I00,45.6440227,-121.2119334,3,NAD 83,2014,07/14/2015
ROGUE RIVER LOOP,260,00,1,0,0,10,MILEPOST 10.00,10.00,026000100S00,26000I00,42.4703577,-123.4594888,3,NAD 83,2014,07/14/2015
LAKE OF THE WOODS,270,00,1,0,0,64.03,MILEPOST 64.00,64.00,027000100S00,27000I00,42.2434441,-121.860249,3,NAD 83,2014,07/14/2015
LAKE OF THE WOODS,270,00,1,0,0,65,MILEPOST 65.00,65.00,027000100S00,27000I00,42.2316925,-121.8499447,3,NAD 83,2014,07/14/2015
SAMS VALLEY,271,00,1,0,0,5,MILEPOST 5.00,5.00,027100100S00,27100I00,42.4581827,-123.0278977,3,NAD 83,2014,07/14/2015
LEXINGTON-ECHO,320,00,1,0,0,33.2,MILEPOST 33.00,33.00,032000100S00,32000I00,45.7278236,-119.2387177,3,NAD 83,2014,07/14/2015
LEXINGTON-ECHO,320,00,1,0,0,35.22,MILEPOST 35.00,35.00,032000100S00,32000I00,45.7411547,-119.201781,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,127.98,MILEPOST 128.00,128.00,000400100S00,00400I00,44.1881018,-121.2386604,3,NAD 83,2014,07/14/2015
TIMBERLINE,173,00,1,0,0,1.96,MILEPOST 2.00,2.00,017300100S00,17300I00,45.315968,-121.7085309,3,NAD 83,2014,07/14/2015
TIMBERLINE,173,00,1,0,0,2.95,MILEPOST 3.00,3.00,017300100S00,17300I00,45.3059083,-121.7027561,3,NAD 83,2014,07/14/2015
JOHN DAY-BURNS,048,00,1,0,0,11.15,MILEPOST 11.00,11.00,004800100S00,04800I00,44.2886888,-118.9796508,3,NAD 83,2014,07/14/2015
JOHN DAY-BURNS,048,00,1,0,0,40.96,MILEPOST 41.00,41.00,004800100S00,04800I00,43.9518462,-118.9320311,3,NAD 83,2014,07/14/2015
JOHN DAY-BURNS,048,00,1,0,0,42,MILEPOST 42.00,42.00,004800100S00,04800I00,43.9368141,-118.932168,3,NAD 83,2014,07/14/2015
HISTORIC COLUMBIA RIVER,100,00,1,0,0,63.12,HISTORIC MILEPOST 79.00,79.00,010000100S00,10000I00,45.678236,-121.3143743,3,NAD 83,2014,07/14/2015
KINGS VALLEY,191,00,1,0,0,8.01,MILEPOST 8.00,8.00,019100100S00,19100I00,44.8652566,-123.3474302,3,NAD 83,2014,07/14/2015
INDEPENDENCE,193,00,1,0,0,1.9,MILEPOST 2.00,2.00,019300100S00,19300I00,44.9077397,-123.1585993,3,NAD 83,2014,07/14/2015
INDEPENDENCE,193,00,1,0,0,2.92,MILEPOST 3.00,3.00,019300100S00,19300I00,44.8975231,-123.1728728,3,NAD 83,2014,07/14/2015
TERRITORIAL,200,00,1,0,0,10.96,MILEPOST 11.00,11.00,020000100S00,20000I00,44.1689842,-123.3097525,3,NAD 83,2014,07/14/2015
HEPPNER-SPRAY,321,00,1,0,0,3,MILEPOST 3.00,3.00,032100100S00,32100I00,45.23487,-119.7327849,3,NAD 83,2014,07/14/2015
HEPPNER-SPRAY,321,00,1,0,0,4,MILEPOST 4.00,4.00,032100100S00,32100I00,45.2207151,-119.7320622,3,NAD 83,2014,07/14/2015
HEPPNER-SPRAY,321,00,1,0,0,5.01,MILEPOST 5.00,5.00,032100100S00,32100I00,45.2094395,-119.7194359,3,NAD 83,2014,07/14/2015
HEPPNER-SPRAY,321,00,1,0,0,20.96,MILEPOST 21.00,21.00,032100100S00,32100I00,45.0361942,-119.67909,3,NAD 83,2014,07/14/2015
HEPPNER-SPRAY,321,00,1,0,0,35,MILEPOST 35.00,35.00,032100100S00,32100I00,44.8929897,-119.7053944,3,NAD 83,2014,07/14/2015
JOHN DAY-BURNS,048,00,1,0,0,37,MILEPOST 37.00,37.00,004800100S00,04800I00,44.0080336,-118.9234816,3,NAD 83,2014,07/14/2015
JOHN DAY-BURNS,048,00,1,0,0,38,MILEPOST 38.00,38.00,004800100S00,04800I00,43.9935631,-118.9232802,3,NAD 83,2014,07/14/2015
JOHN DAY-BURNS,048,00,1,0,0,38.99,MILEPOST 39.00,39.00,004800100S00,04800I00,43.9802905,-118.9307972,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,100.01,MILEPOST 100.00,100.00,000700100S00,00700I00,43.5405078,-119.5989939,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,115.01,MILEPOST 115.00,115.00,000700100S00,00700I00,43.5300133,-119.3022171,3,NAD 83,2014,07/14/2015
MCKENZIE,015,00,1,0,0,96.03,MILEPOST 96.00,96.00,001500100S00,01500I00,44.2914482,-121.4820638,3,NAD 83,2014,07/14/2015
MCKENZIE,015,00,1,0,0,98.02,MILEPOST 98.00,98.00,001500100S00,01500I00,44.2915271,-121.4418585,3,NAD 83,2014,07/14/2015
MCKENZIE,015,00,1,0,0,103.91,MILEPOST 104.00,104.00,001500100S00,01500I00,44.2913086,-121.3278153,3,NAD 83,2014,07/14/2015
SANTIAM,016,00,1,0,0,12.03,MILEPOST 12.00,12.00,001600100S00,01600I00,44.5567772,-122.9109612,3,NAD 83,2014,07/14/2015
WILLAMINA-SALEM,030,00,1,0,0,2,MILEPOST 2.00,2.00,003000100S00,03000I00,45.0381288,-123.462034,3,NAD 83,2014,07/14/2015
WILLAMINA-SALEM,030,00,1,0,0,7,MILEPOST 7.00,7.00,003000100S00,03000I00,45.0072796,-123.3805129,3,NAD 83,2014,07/14/2015
WILLAMINA-SALEM,030,00,1,0,0,8,MILEPOST 8.00,8.00,003000100S00,03000I00,45.0007859,-123.3624864,3,NAD 83,2014,07/14/2015
WILLAMINA-SALEM,030,00,1,0,0,9,MILEPOST 9.00,9.00,003000100S00,03000I00,44.9919728,-123.3451339,3,NAD 83,2014,07/14/2015
WILLAMINA-SALEM,030,00,1,0,0,10,MILEPOST 10.00,10.00,003000100S00,03000I00,44.9837446,-123.3290134,3,NAD 83,2014,07/14/2015
WILLAMINA-SALEM,030,00,1,0,0,19.02,MILEPOST 19.00,19.00,003000100S00,03000I00,44.9331488,-123.1696145,3,NAD 83,2014,07/14/2015
WILLAMINA-SALEM,030,00,1,0,0,21.21,MILEPOST 21.00,21.00,003000100S00,03000I00,44.9323218,-123.1289697,3,NAD 83,2014,07/14/2015
NECANICUM,046,00,1,0,0,2,MILEPOST 2.00,2.00,004600100S00,04600I00,45.8762224,-123.7624838,3,NAD 83,2014,07/14/2015
NECANICUM,046,00,1,0,0,12,MILEPOST 12.00,12.00,004600100S00,04600I00,45.7767376,-123.8290721,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,137,MILEPOST 137.00,137.00,000700100S00,00700I00,43.6141853,-118.9662764,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,165,MILEPOST 165.00,165.00,000700100S00,00700I00,43.7390464,-118.4956632,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,165.94,MILEPOST 166.00,166.00,000700100S00,00700I00,43.7498182,-118.4890888,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,224.02,MILEPOST 224.00,224.00,000700100S00,00700I00,43.8606179,-117.5900398,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,242.09,MILEPOST 242.00,242.00,000700100S00,00700I00,43.9440911,-117.3021858,3,NAD 83,2014,07/14/2015
OREGON COAST,009,00,1,0,0,363,MILEPOST 363.00,363.00,000900100S00,00900I00,41.999966,-124.2084195,3,NAD 83,2014,07/14/2015
CRATER LAKE,022,00,1,0,0,16,MILEPOST 16.00,16.00,002200100S00,02200I00,42.5576914,-122.8105717,3,NAD 83,2014,07/14/2015
CORVALLIS-NEWPORT,033,00,1,0,0,23.01,MILEPOST 23.00,23.00,003300100S00,03300I00,44.6393081,-123.7782555,3,NAD 83,2014,07/14/2015
CORVALLIS-NEWPORT,033,00,1,0,0,31.97,MILEPOST 32.00,32.00,003300100S00,03300I00,44.6142191,-123.6321238,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,159,MILEPOST 159.00,159.00,000500100S00,00500I00,44.4166285,-119.0152576,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,159.98,MILEPOST 160.00,160.00,000500100S00,00500I00,44.4188853,-118.9958857,3,NAD 83,2014,07/14/2015
LAKE OF THE WOODS,270,00,1,0,0,34.97,MILEPOST 35.00,35.00,027000100S00,27000I00,42.3845707,-122.2382857,3,NAD 83,2014,07/14/2015
WARNER,431,00,1,0,0,43.01,MILEPOST 43.00,43.00,043100100S00,43100I00,42.0926973,-119.6782251,3,NAD 83,2014,07/14/2015
WARNER,431,00,1,0,0,50,MILEPOST 50.00,50.00,043100100S00,43100I00,42.0705033,-119.5501775,3,NAD 83,2014,07/14/2015
OLDS FERRY-ONTARIO,455,00,1,0,0,30.69,MILEPOST 29.00,29.00,045500100S00,45500I00,44.004891,-117.0054292,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,161,MILEPOST 161.00,161.00,000400100S00,00400I00,43.7621798,-121.4545144,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,170,MILEPOST 170.00,170.00,000400100S00,00400I00,43.6435119,-121.5257089,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,171,MILEPOST 171.00,171.00,000400100S00,00400I00,43.6309986,-121.5359625,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,177.02,MILEPOST 177.00,177.00,000400100S00,00400I00,43.5560101,-121.597325,3,NAD 83,2014,07/14/2015
NORTH SANTIAM,162,00,1,0,0,38.03,MILEPOST 38.00,38.00,016200100S00,16200I00,44.7598612,-122.320363,3,NAD 83,2014,07/14/2015
NORTH SANTIAM,162,00,1,0,0,38.97,MILEPOST 39.00,39.00,016200100S00,16200I00,44.7558988,-122.302451,3,NAD 83,2014,07/14/2015
SILVER CREEK FALLS,163,00,1,0,0,10.01,MILEPOST 10.00,10.00,016300100S00,16300I00,44.8728647,-122.8822197,3,NAD 83,2014,07/14/2015
STEENS,442,00,1,0,0,18.8,MILEPOST 19.00,19.00,044200100S00,44200I00,43.4393635,-118.7655624,3,NAD 83,2014,07/14/2015
STEENS,442,00,1,0,0,19.81,MILEPOST 20.00,20.00,044200100S00,44200I00,43.4393432,-118.7450635,3,NAD 83,2014,07/14/2015
STEENS,442,00,1,0,0,23.74,MILEPOST 24.00,24.00,044200100S00,44200I00,43.4389442,-118.6681291,3,NAD 83,2014,07/14/2015
HUNTINGTON,449,00,1,0,0,6,MILEPOST 6.00,6.00,044900100S00,44900I00,44.3507146,-117.2633577,3,NAD 83,2014,07/14/2015
ROGUE RIVER,060,00,1,0,0,2.98,MILEPOST 3.00,3.00,006000100S00,06000I00,42.4246197,-123.2777631,3,NAD 83,2014,07/14/2015
ROGUE RIVER,060,00,1,0,0,6.98,MILEPOST 7.00,7.00,006000100S00,06000I00,42.4184958,-123.2010001,3,NAD 83,2014,07/14/2015
ROGUE RIVER,060,00,1,0,0,7.97,MILEPOST 8.00,8.00,006000100S00,06000I00,42.4258234,-123.1855653,3,NAD 83,2014,07/14/2015
ROGUE RIVER,060,00,1,0,0,10.96,MILEPOST 11.00,11.00,006000100S00,06000I00,42.406659,-123.147427,3,NAD 83,2014,07/14/2015
WOODBURN-ESTACADA,161,00,1,0,0,32,MILEPOST 32.00,32.00,016100100S00,16100I00,45.2726369,-122.34952,3,NAD 83,2014,07/14/2015
LAKE OF THE WOODS,270,00,1,0,0,36.02,MILEPOST 36.00,36.00,027000100S00,27000I00,42.3921743,-122.2224082,3,NAD 83,2014,07/14/2015
SAMS VALLEY,271,00,1,0,0,2.99,MILEPOST 3.00,3.00,027100100S00,27100I00,42.4358644,-123.0437887,3,NAD 83,2014,07/14/2015
HOOD RIVER,281,00,1,0,0,2.05,MILEPOST 2.00,2.00,028100100S00,28100I00,45.6834797,-121.5288896,3,NAD 83,2014,07/14/2015
WARNER,431,00,1,0,0,62.98,MILEPOST 63.00,63.00,043100100S00,43100I00,41.9973625,-119.355034,3,NAD 83,2014,07/14/2015
WARNER,431,00,1,0,0,63.97,MILEPOST 64.00,64.00,043100100S00,43100I00,42.0014921,-119.3391225,3,NAD 83,2014,07/14/2015
WARNER,431,00,1,0,0,64.99,MILEPOST 65.00,65.00,043100100S00,43100I00,41.9968905,-119.3246217,3,NAD 83,2014,07/14/2015
SHANIKO-FOSSIL,291,00,1,0,0,10.97,MILEPOST 11.00,11.00,029100100S00,29100I00,44.9116144,-120.6636126,3,NAD 83,2014,07/14/2015
REDWOOD,025,00,1,0,0,1,MILEPOST 1.00,1.00,002500100S00,02500I00,42.4222253,-123.346972,3,NAD 83,2014,07/14/2015
PACIFIC HIGHWAY EAST,081,00,1,0,0,27,MILEPOST 27.00,27.00,008100100S00,08100I00,45.2063768,-122.7756919,3,NAD 83,2014,07/14/2015
EDDYVILLE-BLODGETT,180,00,1,0,0,1.98,MILEPOST 2.00,2.00,018000100S00,18000I00,44.648295,-123.7573635,3,NAD 83,2014,07/14/2015
SILETZ,181,00,1,0,0,27,MILEPOST 27.00,27.00,018100100S00,18100I00,44.690401,-123.9498348,3,NAD 83,2014,07/14/2015
EUGENE-SPRINGFIELD,227,00,2,0,0,7,MILEPOST 7.00,7.00,022700200S00,22700D00,44.061561,-122.9795433,3,NAD 83,2014,07/14/2015
EUGENE-SPRINGFIELD,227,00,2,0,0,7.99,MILEPOST 8.00,8.00,022700200S00,22700D00,44.0587415,-122.9600559,3,NAD 83,2014,07/14/2015
EUGENE-SPRINGFIELD,227,00,2,0,0,8.99,MILEPOST 9.00,9.00,022700200S00,22700D00,44.0566297,-122.9413112,3,NAD 83,2014,07/14/2015
BEAVERTON-TIGARD,144,00,1,0,0,1,MILEPOST 1.00,1.00,014400100S00,14400I00,45.4972915,-122.7911131,3,NAD 83,2014,07/14/2015
BEAVERTON-TIGARD,144,00,1,0,0,2,MILEPOST 2.00,2.00,014400100S00,14400I00,45.4833003,-122.7929832,3,NAD 83,2014,07/14/2015
BEAVERTON-TIGARD,144,00,1,0,0,3.01,MILEPOST 3.00,3.00,014400100S00,14400I00,45.4698697,-122.7861132,3,NAD 83,2014,07/14/2015
NORTH SANTIAM,162,00,1,0,0,4,MILEPOST 4.00,4.00,016200100S00,16200I00,44.8997815,-122.9410423,3,NAD 83,2014,07/14/2015
NORTH SANTIAM,162,00,1,0,0,4.99,MILEPOST 5.00,5.00,016200100S00,16200I00,44.8899782,-122.9268578,3,NAD 83,2014,07/14/2015
NORTH SANTIAM,162,00,1,0,0,5.99,MILEPOST 6.00,6.00,016200100S00,16200I00,44.8794533,-122.9121654,3,NAD 83,2014,07/14/2015
KINGS VALLEY,191,00,1,0,0,10,MILEPOST 10.00,10.00,019100100S00,19100I00,44.8394904,-123.3633628,3,NAD 83,2014,07/14/2015
GREEN SPRINGS,021,00,1,0,0,24.05,MILEPOST 24.00,24.00,002100100S00,02100I00,42.1226248,-122.3570868,3,NAD 83,2014,07/14/2015
CRATER LAKE,022,00,1,0,0,23,MILEPOST 23.00,23.00,002200100S00,02200I00,42.6489387,-122.7972898,3,NAD 83,2014,07/14/2015
SALMON RIVER,039,00,1,0,0,29,MILEPOST 29.00,29.00,003900100S00,03900I00,45.0707384,-123.4639396,3,NAD 83,2014,07/14/2015
SALMON RIVER,039,00,1,0,0,31,MILEPOST 31.00,31.00,003900100S00,03900I00,45.0816311,-123.4262668,3,NAD 83,2014,07/14/2015
SALMON RIVER,039,00,1,0,0,35.01,MILEPOST 35.00,35.00,003900100S00,03900I00,45.0992297,-123.3484315,3,NAD 83,2014,07/14/2015
SALMON RIVER,039,00,1,0,0,51,MILEPOST 51.00,51.00,003900100S00,03900I00,45.2219833,-123.0866352,3,NAD 83,2014,07/14/2015
SALMON RIVER,039,00,2,0,0,29,MILEPOST 29.00,29.00,003900200S00,03900D00,45.0709123,-123.464156,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,128.99,MILEPOST 129.00,129.00,000500100S00,00500I00,44.4843099,-119.5680513,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,130,MILEPOST 130.00,130.00,000500100S00,00500I00,44.4776913,-119.549841,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,183.9,MILEPOST 184.00,184.00,000500100S00,00500I00,44.5362812,-118.6046145,3,NAD 83,2014,07/14/2015
OREGON COAST,009,00,1,0,0,90.98,MILEPOST 91.00,91.00,000900100S00,00900I00,45.1706838,-123.9301885,3,NAD 83,2014,07/14/2015
JOHN DAY-BURNS,048,00,1,0,0,40,MILEPOST 40.00,40.00,004800100S00,04800I00,43.9657354,-118.9318711,3,NAD 83,2014,07/14/2015
JOHN DAY-BURNS,048,00,1,0,0,21.99,MILEPOST 22.00,22.00,004800100S00,04800I00,44.1769508,-118.9948584,3,NAD 83,2014,07/14/2015
JOHN DAY-BURNS,048,00,1,0,0,26.18,MILEPOST 26.00,26.00,004800100S00,04800I00,44.123127,-118.9693225,3,NAD 83,2014,07/14/2015
JOHN DAY-BURNS,048,00,1,0,0,27.05,MILEPOST 27.00,27.00,004800100S00,04800I00,44.1159648,-118.9576734,3,NAD 83,2014,07/14/2015
LOWER COLUMBIA RIVER,092,00,1,0,0,80.98,MILEPOST 81.00,81.00,009200100S00,09200I00,46.1704688,-123.5607158,3,NAD 83,2014,07/14/2015
LOWER COLUMBIA RIVER,092,00,1,0,0,82,MILEPOST 82.00,82.00,009200100S00,09200I00,46.1681964,-123.5815586,3,NAD 83,2014,07/14/2015
OLDS FERRY-ONTARIO,455,00,1,0,0,22.97,MILEPOST 23.00,23.00,045500100S00,45500I00,44.0796895,-116.9797096,3,NAD 83,2014,07/14/2015
